Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2020-03-20,01:20,-0.2,0,2.2,9999.99,141,1.3,1021.1,2.1
2020-03-20,01:30,-0.3,0,2.2,9999.99,124,1.8,1021.1,2.4
2020-03-20,01:40,-0.3,0,2.3,9999.99,125,2,1021.2,2.7
2020-03-20,01:50,-0.3,0,2.4,9999.99,144,2.2,1021.2,3
2020-03-20,02:00,-0.3,0,2.5,9999.99,142,2.3,1021.2,3.6
2020-03-20,02:10,-0.2,0,2.5,9999.99,137,2.4,1021.4,3.3
2020-03-20,02:20,-0.1,0,2.5,9999.99,121,0.5,1021.4,1.8
2020-03-20,02:30,-0.1,0,2.8,9999.99,90,0.8,1021.6,2.1
2020-03-20,02:40,-0.1,0,2.8,9999.99,357,1,1021.6,1.8
2020-03-20,02:50,-0.2,0,2.8,9999.99,2,0.8,1021.8,1.5
2020-03-20,03:00,-0.2,0,2.8,9999.99,360,0.9,1021.8,1.5
2020-03-20,03:10,-0.2,0,2.8,9999.99,9999.99,0.9,1021.9,1.5
2020-03-20,03:20,-0.5,0,2.6,9999.99,9999.99,0.2,1021.9,0.9
2020-03-20,03:30,-0.8,0,2.5,9999.99,9999.99,0.2,1022.1,0.6
2020-03-20,03:40,-0.9,0,2.4,9999.99,9999.99,0.7,1022.3,1.2
2020-03-20,03:50,-1.1,0,2.3,9999.99,45,0.9,1022.3,1.5
2020-03-20,04:00,-1.1,0,2.1,9999.99,123,0.3,1022.4,1.2
2020-03-20,04:10,-1.4,0,2.3,9999.99,89,0.6,1022.8,1.8
2020-03-20,04:20,-1.1,0,2.1,9999.99,298,0.8,1022.8,1.8
2020-03-20,04:30,-0.9,0,1.8,9999.99,316,0.5,1022.9,1.2
2020-03-20,04:40,-1.2,0,1.7,9999.99,326,0.3,1023.1,0.9
2020-03-20,04:50,-1.3,0,1.6,9999.99,326,0.3,1023.1,0.9
2020-03-20,05:00,-1.3,0,1.3,9999.99,326,0.2,1023.3,0.9
2020-03-20,05:10,-1.4,0,1.5,9999.99,324,0.4,1023.3,0.9
2020-03-20,05:20,-0.9,0,1.4,9999.99,295,0.4,1023.4,0.9
2020-03-20,05:30,0.2,0,1.4,9999.99,295,0.6,1023.6,1.2
2020-03-20,05:40,2.2,0,1.3,9999.99,331,0.9,1023.6,1.8
2020-03-20,05:50,5.2,0,1.2,9999.99,343,0.5,1023.8,1.5
2020-03-20,06:00,9,0,1.1,9999.99,105,1.3,1023.8,2.1
2020-03-20,06:10,12.9,0,0.9,9999.99,137,1.3,1024.1,1.8
2020-03-20,06:20,16.8,0,0.7,9999.99,130,0.5,1024.1,1.2
2020-03-20,06:30,20.6,0,0.8,9999.99,134,0,1024.1,0.3
2020-03-20,06:40,24.4,0,0.9,9999.99,135,0.3,1024.3,0.9
2020-03-20,06:50,28.2,0,0.7,9999.99,132,0.9,1024.4,1.5
2020-03-20,07:00,31.5,0,0.7,9999.99,119,0.2,1024.4,0.9
2020-03-20,07:10,58.7,0,1,9999.99,119,0.2,1024.4,0.9
2020-03-20,07:20,158.3,0,1.9,9999.99,177,0.6,1024.6,0.9
2020-03-20,07:30,179.8,0,2.2,9999.99,130,0.2,1024.8,0.6
2020-03-20,07:40,198.8,0,2.1,9999.99,72,0.6,1025,1.5
2020-03-20,07:50,216.3,0,2.4,9999.99,30,0.6,1025.3,1.5
2020-03-20,08:00,236.3,0,2.4,9999.99,324,1,1025.3,2.1
2020-03-20,08:10,256.6,0,3,9999.99,306,0.8,1025.3,1.5
2020-03-20,08:20,280,0,3.7,9999.99,31,0.5,1025.5,1.2
2020-03-20,08:30,301.8,0,3.9,9999.99,46,0.5,1025.6,1.2
2020-03-20,08:40,320.4,0,4.2,9999.99,45,0.5,1025.6,1.2
2020-03-20,08:50,336.9,0,3.8,9999.99,305,0.7,1025.8,1.8
2020-03-20,09:00,352.4,0,3.8,9999.99,333,0.8,1025.8,1.8
2020-03-20,09:10,368.5,0,4.1,9999.99,340,0.8,1026,1.5
2020-03-20,09:20,384.6,0,3.7,99,314,1.3,1026.1,2.7
2020-03-20,09:30,400.6,0,3.4,97,334,1.7,1026.1,3
2020-03-20,09:40,415.9,0,3.7,99,323,1.5,1026.1,2.7
2020-03-20,09:50,430.6,0,4.1,98,337,0.9,1026.1,1.8
2020-03-20,10:00,443.8,0,4.2,91,319,1,1026.1,2.4
2020-03-20,10:10,454.8,0,4.7,87,331,1.3,1026.1,2.7
2020-03-20,10:20,465.6,0,4.7,83,322,1.2,1026.3,2.4
2020-03-20,10:30,476,0,4.7,80,311,1.6,1026.3,3
2020-03-20,10:40,484.5,0,4.7,81,297,1.8,1026.3,3
2020-03-20,10:50,491.8,0,4.9,82,310,1.9,1026.5,3.6
2020-03-20,11:00,498.4,0,4.9,83,313,2,1026.5,3.3
2020-03-20,11:10,503.7,0,4.9,83,323,1.9,1026.5,3
2020-03-20,11:20,508.5,0,5.4,82,318,1.9,1026.6,3.3
2020-03-20,11:30,511.1,0,5.1,80,318,2.2,1026.8,3.3
2020-03-20,11:40,513.8,0,5.1,79,314,2.5,1026.8,3.9
2020-03-20,11:50,514.5,0,5.1,81,340,2.4,1027,3.9
2020-03-20,12:00,517.1,0,5.3,78,351,2.8,1027,3.9
2020-03-20,12:10,522.1,0,5.2,76,339,3,1027,5.1
2020-03-20,12:20,528.2,0,5.6,67,347,3.4,1027.1,5.7
2020-03-20,12:30,531.9,0,6,68,325,3.2,1027.1,5.1
2020-03-20,12:40,368.1,0,5.8,72,327,3.1,1027.1,5.7
2020-03-20,12:50,205,0,5.6,72,330,3.1,1027.1,5.7
2020-03-20,13:00,105,0,5.5,73,330,3.1,1027.3,4.8
2020-03-20,13:10,114.6,0,5.5,75,331,2.5,1027.5,4.5
2020-03-20,13:20,89.5,0,5.5,76,327,3.1,1027.5,4.8
2020-03-20,13:30,72.6,0,5.5,76,331,2.7,1027.5,4.2
2020-03-20,13:40,79.4,0,5.5,73,326,2.7,1027.5,4.2
2020-03-20,13:50,135.3,0,5.6,72,319,2.3,1027.6,3.6
2020-03-20,14:00,88.4,0,5.5,73,314,2.9,1027.6,4.5
2020-03-20,14:10,83.9,0,5.4,77,314,2.2,1027.8,4.2
2020-03-20,14:20,389.7,0,6.2,76,308,1.8,1027.5,3.3
2020-03-20,14:30,281,0,6,65,310,2.4,1027.5,4.5
2020-03-20,14:40,154.1,0,5.6,65,320,3.4,1027.5,5.7
2020-03-20,14:50,72,0,5.6,74,325,3.7,1027.5,5.1
2020-03-20,15:00,160.2,0,5.6,77,326,3.3,1027.5,4.8
2020-03-20,15:10,228.3,0,5.8,72,321,3.8,1027.5,5.4
2020-03-20,15:20,94.3,0,5.5,82,337,3.7,1027.6,6.3
2020-03-20,15:30,72.9,0,5.4,85,336,4.3,1027.6,6.9
2020-03-20,15:40,61.8,0,5.3,84,333,4.9,1027.8,7.2
2020-03-20,15:50,49.5,0,5.1,85,337,4.6,1027.8,7.5
2020-03-20,16:00,59.8,0,5,83,336,5.2,1028,6.9
2020-03-20,16:10,188.8,0,5,80,330,4.3,1028,7.2
2020-03-20,16:20,165.6,0,4.9,84,325,4.2,1028,6.6
2020-03-20,16:30,145.7,0,4.9,85,325,3.9,1028.1,7.2
2020-03-20,16:40,125.9,0,4.8,85,323,3.9,1028.1,5.4
2020-03-20,16:50,104,0,4.7,88,323,3.7,1028.1,5.4
2020-03-20,17:00,83.4,0,4.6,86,324,4.3,1028.3,6.3
2020-03-20,17:10,34.2,0,4.5,88,321,4,1028.5,6
2020-03-20,17:20,21.3,0,4.3,86,323,4.6,1028.5,6.9
2020-03-20,17:30,16.9,0,4.1,86,327,4.5,1028.5,6.6
2020-03-20,17:40,11.3,0,4.1,84,334,4.6,1028.5,7.2
2020-03-20,17:50,6.6,0,4,84,336,4.4,1028.7,6.9
2020-03-20,18:00,3.1,0,3.9,85,329,2.5,1028.7,4.8
2020-03-20,18:10,0.5,0,3.9,85,331,2.9,1028.7,5.1
2020-03-20,18:20,-1.1,0,3.8,87,333,3.1,1028.8,5.1
2020-03-20,18:30,-1.5,0,3.8,89,337,3.3,1029,5.1
2020-03-20,18:40,-1.6,0,3.7,90,349,2.4,1029,4.5
2020-03-20,18:50,-1.7,0,3.6,90,344,1.9,1029,3.3
2020-03-20,19:00,-1.7,0,3.5,91,335,1.9,1029.2,2.7
2020-03-20,19:10,-1.8,0,3.5,92,329,2.2,1029.2,2.7
2020-03-20,19:20,-1.7,0,3.5,93,325,1.3,1029.3,2.7
2020-03-20,19:30,-1.2,0,3.4,93,322,1.2,1029.3,2.1
2020-03-20,19:40,-1.3,0,3.4,92,325,1.3,1029.5,3
2020-03-20,19:50,-1.2,0,3.4,92,323,2.5,1029.5,3.6
2020-03-20,20:00,-1.4,0,3.3,92,331,2.5,1029.5,3.6
2020-03-20,20:10,-1.7,0,3.2,91,328,2.1,1029.5,3
2020-03-20,20:20,-1.8,0,3.2,90,335,2.2,1029.7,3
2020-03-20,20:30,-2,0,3.1,85,337,3.4,1029.5,4.5
2020-03-20,20:40,-2.2,0,3,86,338,3.3,1029.7,5.1
2020-03-20,20:50,-2,0,2.9,87,334,2.5,1029.5,3.9
2020-03-20,21:00,-2,0,2.8,89,326,2.5,1029.5,4.2
2020-03-20,21:10,-2,0,2.7,89,330,2.7,1029.5,4.2
2020-03-20,21:20,-1.9,0,2.6,89,340,2.2,1029.7,3.3
2020-03-20,21:30,-1.9,0,2.6,90,333,2.2,1029.7,3.3
2020-03-20,21:40,-1.8,0,2.4,90,343,1.2,1029.7,2.1
2020-03-20,21:50,-1.8,0,2.1,92,22,0.5,1029.7,1.2
2020-03-20,22:00,-1.7,0,1.7,92,24,0.2,1029.8,0.9
2020-03-20,22:10,-1.8,0,1.3,94,24,0.2,1029.8,0.6
2020-03-20,22:20,-1.8,0,1.5,97,24,0.2,1030,0.9
2020-03-20,22:30,-1.8,0,2,98,274,1.6,1030,2.4
2020-03-20,22:40,-1.7,0,1.9,96,268,1.5,1030,2.4
2020-03-20,22:50,-1.7,0,1.8,98,273,1.4,1029.8,2.4
2020-03-20,23:00,-1.9,0,1.7,98,289,1.3,1029.8,3
2020-03-20,23:10,-1.8,0,1.3,99,352,0.5,1029.8,0.9
2020-03-20,23:20,-1.8,0,0.9,99,359,0.3,1029.8,0.9
2020-03-20,23:30,-1.7,0,0.9,9999.99,359,0.3,1029.8,0.9
2020-03-20,23:40,-1.8,0,0.8,9999.99,174,0.8,1029.7,1.8
2020-03-20,23:50,-1.7,0,0.9,9999.99,143,1.2,1029.7,1.8
2020-03-21,00:00,-1.7,0,0.6,9999.99,146,0.4,1029.8,1.2
2020-03-21,00:10,-1.7,0,0.5,9999.99,129,1.1,1029.8,1.8
2020-03-21,00:20,-1.6,0,0.5,9999.99,149,1,1029.8,1.5
2020-03-21,00:30,-1.6,0,0.5,9999.99,143,1.1,1029.8,1.5
2020-03-21,00:40,-1.6,0,0.3,9999.99,140,1.5,1029.8,1.8
2020-03-21,00:50,-1.6,0,0.2,9999.99,141,1.6,1029.8,2.1
2020-03-21,01:00,-1.6,0,0.3,9999.99,145,1.4,1029.8,1.8
2020-03-21,01:10,-1.7,0,0.2,9999.99,139,1.6,1030,2.1
2020-03-21,01:20,-1.7,0,0.1,9999.99,138,1.3,1030,1.8
2020-03-21,01:30,-1.6,0,0.1,9999.99,146,1.3,1030,1.8
2020-03-21,01:40,-1.6,0,-0.1,9999.99,140,1.4,1030,2.1
2020-03-21,01:50,-1.6,0,-0.2,9999.99,139,1.5,1030,1.8
2020-03-21,02:00,-1.6,0,0,9999.99,142,1.3,1030,1.8
2020-03-21,02:10,-1.6,0,-0.3,9999.99,145,1,1029.8,1.5
2020-03-21,02:20,-1.8,0,-0.3,9999.99,180,0.8,1029.8,1.2
2020-03-21,02:30,-1.7,0,-0.3,9999.99,152,0.7,1029.8,1.2
2020-03-21,02:40,-1.5,0,-0.4,9999.99,143,0.8,1030,1.2
2020-03-21,02:50,-1.6,0,-0.4,9999.99,135,0.8,1030,1.2
2020-03-21,03:00,-1.6,0,-0.5,9999.99,125,0.5,1030,0.9
2020-03-21,03:10,-1.6,0,-0.6,9999.99,149,0.6,1030,0.9
2020-03-21,03:20,-1.5,0,-0.3,9999.99,149,1,1030,1.5
2020-03-21,03:30,-1.5,0,-0.4,9999.99,141,0.9,1030.2,1.2
2020-03-21,03:40,-1.5,0,-0.5,9999.99,144,1.1,1030,1.5
2020-03-21,03:50,-1.6,0,-0.4,9999.99,140,1.3,1030,1.8
2020-03-21,04:00,-1.6,0,-0.3,9999.99,134,1.4,1030,2.1
2020-03-21,04:10,-1.5,0,-0.3,9999.99,137,1.8,1030.2,2.1
2020-03-21,04:20,-1.6,0,-0.5,9999.99,145,1,1030.2,1.8
2020-03-21,04:30,-1.6,0,-0.4,9999.99,154,1.3,1030.2,2.1
2020-03-21,04:40,-1.5,0,-0.3,9999.99,156,1.8,1030,2.4
2020-03-21,04:50,-1.6,0,-0.1,9999.99,151,1.8,1030,2.4
2020-03-21,05:00,-1.5,0,0,9999.99,145,1.5,1030,2.1
2020-03-21,05:10,-1.4,0,-0.3,9999.99,138,1.3,1030,2.1
2020-03-21,05:20,-0.9,0,-0.4,9999.99,133,1,1030,1.5
2020-03-21,05:30,0.3,0,-0.3,9999.99,137,1.1,1030,2.1
2020-03-21,05:40,2.5,0,-0.3,9999.99,148,1.6,1030,2.1
2020-03-21,05:50,6.1,0,-0.4,9999.99,137,1,1030.2,1.5
2020-03-21,06:00,10.1,0,-0.6,9999.99,126,0.5,1030.2,0.9
2020-03-21,06:10,15,0,-0.5,9999.99,128,0.5,1030.2,1.2
2020-03-21,06:20,20,0,-0.6,9999.99,156,1,1030.3,1.2
2020-03-21,06:30,24.5,0,-0.6,9999.99,157,0.8,1030.3,1.2
2020-03-21,06:40,27,0,-0.7,9999.99,158,0.5,1030.3,0.9
2020-03-21,06:50,28.6,0,-0.6,9999.99,157,0.8,1030.3,1.2
2020-03-21,07:00,31.4,0,-0.6,9999.99,153,0.9,1030.3,1.2
2020-03-21,07:10,79.9,0,-0.1,9999.99,136,0.9,1030.3,1.2
2020-03-21,07:20,164.8,0,0.6,9999.99,126,0.5,1030.5,1.2
2020-03-21,07:30,187.9,0,1,9999.99,125,0.5,1030.5,0.9
2020-03-21,07:40,208.1,0,1.4,100,126,0.6,1030.7,1.2
2020-03-21,07:50,228.4,0,2.2,97,115,0.2,1030.7,0.6
2020-03-21,08:00,249.1,0,2.1,92,89,0.5,1030.7,1.2
2020-03-21,08:10,272.5,0,1.3,91,120,0.8,1030.5,1.5
2020-03-21,08:20,292,0,1.4,94,130,1.3,1030.5,1.8
2020-03-21,08:30,313.4,0,2.1,93,141,1,1030.5,1.5
2020-03-21,08:40,329.9,0,2.7,90,110,0.8,1030.5,1.5
2020-03-21,08:50,345,0,3.3,83,104,0.8,1030.5,1.8
2020-03-21,09:00,360.9,0,3.5,78,121,0.8,1030.5,1.5
2020-03-21,09:10,376.9,0,4,74,101,0.7,1030.5,1.5
2020-03-21,09:20,392.4,0,4.7,76,93,0.7,1030.5,1.5
2020-03-21,09:30,407.4,0,4.8,73,133,0.9,1030.5,1.8
2020-03-21,09:40,423.2,0,4.9,63,185,1.3,1030.5,3.6
2020-03-21,09:50,426.4,0,4.7,54,170,3.3,1030.3,5.7
2020-03-21,10:00,334.2,0,4.5,54,175,4.9,1030.5,6.9
2020-03-21,10:10,348.8,0,4.5,54,172,4.6,1030.5,6.6
2020-03-21,10:20,474.1,0,4.7,56,159,4.4,1030.5,6.6
2020-03-21,10:30,481.1,0,4.8,55,150,3.6,1030.3,6.3
2020-03-21,10:40,490.2,0,4.7,53,167,4.3,1030.3,6.9
2020-03-21,10:50,497.7,0,4.9,53,168,4.8,1030.3,7.5
2020-03-21,11:00,503.6,0,4.7,52,166,4.9,1030.2,7.5
2020-03-21,11:10,510.2,0,4.8,51,167,5.1,1030.3,7.8
2020-03-21,11:20,514.4,0,4.8,51,171,5.1,1030.3,7.2
2020-03-21,11:30,516.4,0,5,52,168,4.7,1030.3,7.8
2020-03-21,11:40,518.5,0,4.8,51,170,3.8,1030.3,6.3
2020-03-21,11:50,518.6,0,5.1,53,170,4,1030.2,6
2020-03-21,12:00,517.9,0,5.2,53,160,3.1,1030.2,5.4
2020-03-21,12:10,516.4,0,5.2,53,158,4,1030.2,6.6
2020-03-21,12:20,515.4,0,5.3,52,171,3.2,1030.2,5.4
2020-03-21,12:30,512.6,0,5.4,52,170,3.8,1030.3,6.3
2020-03-21,12:40,508.6,0,5.7,53,179,4,1030.2,7.5
2020-03-21,12:50,501.8,0,5.4,52,172,4,1030,6.6
2020-03-21,13:00,493.7,0,5.5,52,166,4.6,1030.2,6.9
2020-03-21,13:10,487,0,5.4,52,169,4.9,1030.2,9.3
2020-03-21,13:20,479.9,0,5.4,52,175,4.6,1030.3,9
2020-03-21,13:30,475.2,0,6,51,180,4.2,1030.3,8.1
2020-03-21,13:40,418.7,0,5.4,52,178,3.9,1030.3,7.2
2020-03-21,13:50,455,0,5.2,51,163,5.1,1030.3,8.1
2020-03-21,14:00,430.5,0,5.5,52,182,4.2,1030.3,6.9
2020-03-21,14:10,412.5,0,5.6,54,170,4,1030.2,7.8
2020-03-21,14:20,404.1,0,5.6,55,176,4.4,1030.2,7.2
2020-03-21,14:30,390.7,0,5.6,58,174,4.3,1030.2,6.6
2020-03-21,14:40,363.5,0,5.6,60,170,4.5,1030.2,8.4
2020-03-21,14:50,317.3,0,5.2,60,181,4,1030,6.3
2020-03-21,15:00,207,0,5.2,66,183,3.7,1030.2,6.9
2020-03-21,15:10,268.4,0,5.1,70,211,2.8,1030.2,4.8
2020-03-21,15:20,231.4,0,5.5,72,188,2.8,1030.2,6.9
2020-03-21,15:30,250.9,0,5.3,72,181,2.6,1030,6.3
2020-03-21,15:40,263.4,0,5.2,70,168,3.7,1030,6.3
2020-03-21,15:50,232.3,0,5.2,69,172,3.4,1029.8,6.3
2020-03-21,16:00,210.7,0,5.1,68,179,3.2,1029.8,5.4
2020-03-21,16:10,186.5,0,5,70,163,3.5,1029.8,5.4
2020-03-21,16:20,169.2,0,5.1,69,167,3.2,1029.7,5.7
2020-03-21,16:30,145.5,0,5,69,174,3.1,1029.7,5.1
2020-03-21,16:40,124.7,0,4.9,70,168,3.7,1029.7,5.4
2020-03-21,16:50,104.3,0,4.7,71,165,4,1029.5,6.3
2020-03-21,17:00,83.6,0,4.7,73,170,3.2,1029.5,4.8
2020-03-21,17:10,35.6,0,4.6,73,171,2.5,1029.3,3.6
2020-03-21,17:20,18.1,0,4.5,75,186,2.3,1029.3,3.6
2020-03-21,17:30,12,0,4.4,77,186,2.2,1029.3,3.6
2020-03-21,17:40,8,0,4.3,79,183,2,1029.3,3.6
2020-03-21,17:50,4.8,0,4.1,82,166,1.8,1029.3,2.7
2020-03-21,18:00,1.9,0,4.1,84,163,1.9,1029.2,2.7
2020-03-21,18:10,-0.2,0,4,85,160,1.6,1029.2,2.4
2020-03-21,18:20,-1.3,0,3.8,86,168,1.4,1029.2,2.4
2020-03-21,18:30,-1.6,0,3.8,86,178,1.6,1029.3,2.7
2020-03-21,18:40,-1.7,0,4,85,171,2.2,1029.3,3
2020-03-21,18:50,-1.9,0,3.8,84,170,2.1,1029.5,2.7
2020-03-21,19:00,-1.7,0,3.8,85,165,2.4,1029.3,3.6
2020-03-21,19:10,-1.5,0,3.7,86,159,2.4,1029.5,3.6
2020-03-21,19:20,-1.4,0,3.8,88,167,2.3,1029.5,3.3
2020-03-21,19:30,-1.4,0,3.7,88,164,2.4,1029.3,3.6
2020-03-21,19:40,-1.6,0,3.6,90,165,2.5,1029.5,3.9
2020-03-21,19:50,-1.6,0,3.4,91,157,2.5,1029.3,4.2
2020-03-21,20:00,-1.7,0,3.4,91,159,2.8,1029.3,4.2
2020-03-21,20:10,-1.6,0,3.4,90,158,2.4,1029.5,3.6
2020-03-21,20:20,-1.3,0,3.4,90,155,2.8,1029.5,4.2
2020-03-21,20:30,-0.9,0,3.4,90,146,2.5,1029.5,3.6
2020-03-21,20:40,-1.2,0,3.4,92,151,2,1029.5,3.3
2020-03-21,20:50,-1.1,0,3.5,93,151,1.6,1029.7,2.4
2020-03-21,21:00,-1.1,0,3.6,93,148,1.9,1029.5,2.7
2020-03-21,21:10,-1.1,0,3.6,93,162,2.9,1029.5,4.5
2020-03-21,21:20,-1.3,0,3.6,92,165,2.5,1029.5,3.9
2020-03-21,21:30,-1.2,0,3.6,91,168,2.9,1029.5,4.2
2020-03-21,21:40,-0.9,0,3.6,91,171,2.4,1029.7,3.9
2020-03-21,21:50,-1,0,3.7,90,170,3,1029.5,4.2
2020-03-21,22:00,-0.6,0,3.8,90,172,2.5,1029.7,3.9
2020-03-21,22:10,-0.8,0,3.8,89,163,2.8,1029.5,4.5
2020-03-21,22:20,-1.1,0,3.7,90,156,2,1029.3,3
2020-03-21,22:30,-1.4,0,3.7,90,152,1.9,1029.3,3.9
2020-03-21,22:40,-1.4,0,3.6,91,158,2.2,1029.2,4.5
2020-03-21,22:50,-1.4,0,3.5,91,158,2.6,1029.2,3.6
2020-03-21,23:00,-1.4,0,3.4,92,155,2.7,1029.2,4.2
2020-03-21,23:10,-1.6,0,3.4,93,161,3.1,1029.2,4.8
2020-03-21,23:20,-1.7,0,3.4,93,160,2.5,1029.2,3.6
2020-03-21,23:30,-1.4,0,3.4,93,160,2.2,1029.3,3.6
2020-03-21,23:40,-1.2,0,3.5,93,154,2.6,1029.3,4.2
2020-03-21,23:50,-1.3,0,3.4,92,163,2.7,1029.2,4.5
2020-03-22,00:00,-1.5,0,3.4,91,158,2.8,1029.2,4.2
2020-03-22,00:10,-1.6,0,3.4,89,156,2.3,1029.2,3.6
2020-03-22,00:20,-1.5,0,3.3,88,145,2.1,1029.2,3.6
2020-03-22,00:30,-1.5,0,3.4,87,141,2.7,1029,4.8
2020-03-22,00:40,-1.6,0,3.3,87,144,2.5,1029.2,4.2
2020-03-22,00:50,-1.7,0,3.2,88,158,2.4,1029.2,3.6
2020-03-22,01:00,-1.6,0,3.2,88,146,2.4,1029.2,3.9
2020-03-22,01:10,-1.7,0,3.1,89,150,1.9,1029.2,4.2
2020-03-22,01:20,-1.7,0,3.2,89,165,2.8,1029.2,4.8
2020-03-22,01:30,-1.6,0,3.1,88,154,3.1,1029.2,4.8
2020-03-22,01:40,-1.5,0,3,88,150,2.4,1029.2,4.2
2020-03-22,01:50,-1.3,0,3.2,88,149,2.5,1029.2,4.8
2020-03-22,02:00,-1,0,3.2,88,148,2.5,1029.2,4.5
2020-03-22,02:10,-1.1,0,3.3,89,141,3,1029.2,6
2020-03-22,02:20,-1.1,0,3.4,88,137,3.6,1029.2,6.9
2020-03-22,02:30,-0.9,0,3.4,88,147,3.6,1029.2,6.9
2020-03-22,02:40,-0.8,0,3.4,87,143,3.6,1029.2,5.7
2020-03-22,02:50,-1,0,3.3,87,147,3.7,1029,7.2
2020-03-22,03:00,-1.3,0,3.3,87,142,3.9,1029,6
2020-03-22,03:10,-1.2,0,3.3,87,146,4.3,1029,7.2
2020-03-22,03:20,-1.1,0,3.2,87,148,3.7,1029,6
2020-03-22,03:30,-1.1,0,3.1,86,150,3.4,1029,6
2020-03-22,03:40,-1.3,0,3,86,145,3.4,1029,5.4
2020-03-22,03:50,-1.6,0,3,85,141,3.6,1028.8,5.4
2020-03-22,04:00,-1.6,0,3,84,143,3.1,1028.7,5.1
2020-03-22,04:10,-1.5,0,3,83,142,2.8,1028.7,4.5
2020-03-22,04:20,-1.6,0,3,80,149,3.5,1028.5,6
2020-03-22,04:30,-1.5,0,3.1,78,154,3.3,1028.5,5.7
2020-03-22,04:40,-1.5,0,3.1,76,154,3.5,1028.5,5.4
2020-03-22,04:50,-1.5,0,3.1,74,156,3.5,1028.7,5.7
2020-03-22,05:00,-1.5,0,3.1,71,157,4.5,1028.7,7.8
2020-03-22,05:10,-1.2,0,3,70,152,3.4,1028.7,5.1
2020-03-22,05:20,0.9,0,3.2,67,152,4.4,1028.5,7.8
2020-03-22,05:30,3.3,0,3,67,152,4.3,1028.5,7.5
2020-03-22,05:40,2.9,0,3.1,65,153,4,1028.5,6.6
2020-03-22,05:50,5.1,0,3.1,64,157,3.8,1028.5,6
2020-03-22,06:00,8.8,0,3,63,154,4.7,1028.3,9.3
2020-03-22,06:10,13.4,0,3,63,153,4,1028.5,6
2020-03-22,06:20,18.3,0,3,62,151,4.6,1028.5,7.2
2020-03-22,06:30,24.3,0,3,61,155,4.6,1028.5,7.8
2020-03-22,06:40,36.4,0,3.1,60,151,4.7,1028.5,8.4
2020-03-22,06:50,56.5,0,3.1,60,152,4.8,1028.7,8.1
2020-03-22,07:00,60.2,0,3.2,60,146,5.1,1028.5,9.3
2020-03-22,07:10,60.6,0,3.2,60,150,4.9,1028.7,9.3
2020-03-22,07:20,70.4,0,3.3,60,156,4.9,1028.7,9
2020-03-22,07:30,90.7,0,3.4,60,147,5.3,1028.1,9.3
2020-03-22,07:40,105.7,0,3.6,60,153,4.6,1028.5,8.1
2020-03-22,07:50,85.8,0,3.6,59,150,5,1028.1,9.6
2020-03-22,08:00,38.7,0,3.6,58,146,6,1028,9.6
2020-03-22,08:10,41.6,0,3.6,58,152,5.1,1028.1,10.2
2020-03-22,08:20,31.9,0,3.6,57,151,5.4,1028.1,9.6
2020-03-22,08:30,43,0,3.6,57,160,6.4,1028,11.6
2020-03-22,08:40,46.4,0,3.6,56,165,6.9,1028,10.7
2020-03-22,08:50,61.6,0,3.6,57,157,7.9,1028,12.8
2020-03-22,09:00,79.3,0,3.7,57,154,6,1028.1,10.2
2020-03-22,09:10,73,0,3.7,58,156,6.3,1028.1,9.3
2020-03-22,09:20,40.7,0,3.6,58,145,5.2,1028.1,9.3
2020-03-22,09:30,44.4,0,3.7,58,154,5.7,1028.1,9
2020-03-22,09:40,55,0,3.6,58,152,5.5,1028.1,9.3
2020-03-22,09:50,74.1,0,3.7,59,151,4.9,1028.1,8.1
2020-03-22,10:00,67.1,0,3.7,60,161,6.3,1028,10.7
2020-03-22,10:10,63.6,0,3.7,61,154,6.3,1028,10.7
2020-03-22,10:20,65.4,0,3.7,61,154,7,1027.8,11.6
2020-03-22,10:30,67.1,0,3.7,61,158,6.8,1027.8,11.6
2020-03-22,10:40,72.6,0,3.8,61,153,6,1027.8,10.7
2020-03-22,10:50,74.8,0,3.8,61,158,6.3,1028,10.2
2020-03-22,11:00,58.8,0,3.8,61,155,5.5,1027.8,9.3
2020-03-22,11:10,51.3,0,3.8,61,148,5.9,1027.8,10.4
2020-03-22,11:20,56,0,3.9,61,166,6.3,1028,9.9
2020-03-22,11:30,77.9,0,3.9,61,157,6,1027.8,9
2020-03-22,11:40,98.9,0,4,60,157,5.4,1027.8,9.3
2020-03-22,11:50,87.4,0,4.1,60,161,5.6,1027.8,9
2020-03-22,12:00,80.6,0,4.2,60,160,5.2,1027.6,10.4
2020-03-22,12:10,81.5,0,4.3,59,157,4.8,1027.6,9
2020-03-22,12:20,81.1,0,4.4,59,160,4.6,1027.5,7.8
2020-03-22,12:30,85.4,0,4.5,58,158,5,1027.5,9.9
2020-03-22,12:40,74.1,0,4.5,58,158,5.4,1027.5,8.4
2020-03-22,12:50,53.3,0,4.5,58,160,5.9,1027.5,9.3
2020-03-22,13:00,40.2,0,4.5,57,161,5.8,1027.6,10.4
2020-03-22,13:10,36.5,0,4.5,58,163,6.9,1027.6,13.1
2020-03-22,13:20,34.9,0,4.5,58,158,6.4,1027.3,11
2020-03-22,13:30,52,0,4.6,59,159,6.7,1027.1,10.4
2020-03-22,13:40,52.1,0,4.7,60,157,7.3,1027.3,12.2
